Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","T2 [°C]","VRM [°C]","Temp3 [°C]","Temp4 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","DRAM [V]","VCCSA [V]","PCH Core [V]","CPU VCCIO [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","VRM [°C]","PCH [°C]","CPU Vcc Sustain/Standby (VCCST_A) [V]","CPU PLL [V]","VCCMP [V]","CPU Current [A]","CPU Power [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
17.2.2017,15:23:29.831,5370,13888,27.8,4907,11407,30.0,0.0,1.293,1.296,1.301,1.293,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,57,56,40,40,43,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,83.948,71.499,4.466,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.096,0.152,0.568,3.360,3.184,1.008,2.400,1.072,0.992,0.968,951,1269,917,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,228,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.891,0.978,59.000,79.296,32,32,0.625,0,7.480,240.0,202.5,544.0,1.0,3.0,0.0,0.0,3.6,5.4,0.0,5.6,5.0,296,229,30,2.5,11,1,9.457,0.590,0,0.000,
17.2.2017,15:23:30.410,5370,13888,27.8,4907,11407,30.0,0.0,1.299,1.285,1.292,1.315,4021.5,4021.5,4021.5,4021.5,100.5,4021.5,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,59,56,40,40,41,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,84.468,71.909,4.467,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.400,1.072,0.992,0.968,951,1269,915,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.038,2151,228,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.894,0.988,54.000,72.576,32,32,0.625,0,6.369,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.3,0.0,4.5,5.4,296,229,30,2.5,11,1,0.485,0.906,0,0.000,
17.2.2017,15:23:30.998,5371,13886,27.8,4908,11405,30.0,0.0,1.291,1.276,1.294,1.307,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,58,57,57,39,42,43,43,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,84.259,71.827,4.460,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.096,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,936,1254,909,35,99.0,No,No,340,32,32,No,No,0.4,0.0,0.4,0.245,0.000,2151,228,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.928,0.972,44.000,59.136,32,32,0.625,0,6.225,240.0,202.5,544.0,1.0,2.0,0.0,0.0,3.6,1.8,0.0,5.3,5.5,296,229,30,2.5,11,1,8.539,0.421,0,0.000,
17.2.2017,15:23:31.586,5371,13886,27.8,4908,11405,30.0,0.0,1.315,1.290,1.307,1.295,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,59,56,40,40,41,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,84.526,71.951,4.469,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.096,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,934,1269,915,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,228,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.838,0.944,44.000,59.136,32,32,0.625,0,7.383,240.0,202.5,544.0,1.0,3.0,0.0,0.0,3.6,1.4,0.0,5.3,4.9,296,229,30,2.5,11,1,8.644,0.850,0,0.000,
17.2.2017,15:23:32.155,5365,13893,27.8,4908,11406,30.0,0.0,1.291,1.284,1.307,1.286,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,59,58,56,39,41,42,44,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,84.581,72.014,4.462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.096,0.152,0.568,3.360,3.184,1.000,2.400,1.072,0.992,0.968,928,1269,915,35,99.0,No,No,340,32,32,No,No,0.0,2.7,2.7,0.000,0.347,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.859,1.006,59.000,79.296,32,32,0.625,0,6.561,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.8,0.0,5.1,5.4,296,229,30,2.5,11,1,0.108,0.108,0,0.000,
17.2.2017,15:23:33.800,5358,13899,27.8,4902,11412,30.0,0.0,1.297,1.275,1.308,1.304,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,59,56,40,40,41,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,84.407,71.907,4.466,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,50,1.344,5.040,3.360,3.312,12.096,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,948,1272,912,35,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.095,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.984,0.903,0.991,63.000,84.672,32,32,0.625,0,6.125,240.0,202.5,544.0,1.0,2.0,0.0,0.0,3.6,6.0,0.0,4.7,5.0,296,229,30,2.5,11,1,9.046,0.334,0,0.000,
17.2.2017,15:23:34.382,5358,13899,27.8,4902,11412,30.0,0.0,1.285,1.303,1.313,1.290,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,59,55,40,40,41,45,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,84.348,71.815,4.470,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,948,1272,924,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.928,0.978,55.000,73.920,32,32,0.625,0,6.225,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.1,0.0,5.1,5.5,296,229,30,2.5,11,1,0.108,0.309,0,0.000,
17.2.2017,15:23:34.941,5359,13899,27.8,4902,11412,30.0,0.0,1.295,1.295,1.297,1.285,4016.6,4016.6,4016.6,4016.6,100.4,4016.6,1004.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,60,56,40,40,40,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,45,84.624,72.059,4.467,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,947,1267,915,35,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.083,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.938,0.988,52.000,69.888,32,32,0.625,0,6.464,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.5,0.0,4.7,5.2,296,229,30,2.5,11,1,9.203,0.222,0,0.000,
17.2.2017,15:23:35.437,5368,13889,27.8,4905,11409,30.0,0.0,1.292,1.293,1.277,1.285,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,59,58,57,40,41,42,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,84.380,71.858,4.463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,955,1277,917,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.925,1.003,52.000,69.888,32,32,0.625,0,7.577,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,3.4,0.0,5.4,5.0,296,229,30,2.5,11,1,1.174,1.078,0,0.000,
17.2.2017,15:23:36.030,5368,13890,27.8,4906,11408,30.0,0.0,1.302,1.308,1.272,1.283,4022.5,4022.5,4022.5,4022.5,100.6,4022.5,1005.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,60,57,56,39,40,43,44,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,84.583,72.114,4.462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.7,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,49,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,955,1277,917,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.031,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.944,0.994,46.000,61.824,32,32,0.625,0,6.125,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.6,0.0,4.7,5.4,296,229,30,2.5,11,1,8.099,0.210,0,0.000,
17.2.2017,15:23:36.612,5362,13895,27.8,4903,11410,30.0,0.0,1.287,1.302,1.301,1.278,4016.6,4016.6,4016.6,4016.6,100.4,4016.6,1004.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,57,55,40,40,43,45,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,84.573,72.009,4.466,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,938,1266,915,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.070,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.906,0.997,46.000,61.824,32,32,0.625,0,6.222,240.0,202.5,544.0,2.0,3.0,0.0,0.0,3.6,1.9,0.0,5.0,5.0,296,229,30,2.5,11,1,8.308,0.634,0,0.000,
17.2.2017,15:23:37.198,5363,13895,27.8,4903,11411,30.0,0.0,1.305,1.311,1.288,1.292,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,61,57,56,39,39,43,44,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,84.452,72.006,4.463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,938,1261,911,35,99.0,No,No,340,32,32,No,No,0.0,2.6,2.6,0.000,0.067,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.891,0.984,44.000,59.136,32,32,0.625,0,6.125,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.6,0.0,5.0,5.4,296,229,30,2.5,11,1,0.105,0.000,0,0.000,
17.2.2017,15:23:37.721,5362,13896,27.8,4903,11411,30.0,0.0,1.303,1.287,1.294,1.289,4017.6,4017.6,4017.6,4017.6,100.4,4017.6,1004.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,61,58,56,40,39,42,44,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,84.602,72.090,4.467,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,60,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,952,1275,911,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.931,0.972,44.000,59.136,32,32,0.625,0,6.658,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.6,0.0,4.8,5.3,296,229,30,2.5,11,1,9.358,0.590,0,0.000,
17.2.2017,15:23:38.299,5359,13899,27.8,4903,11411,30.0,0.0,1.295,1.282,1.304,1.307,4017.6,4017.6,4017.6,4017.6,100.4,4017.6,1004.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,57,56,40,40,43,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,45,84.697,72.200,4.459,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,61,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.008,2.400,1.072,0.992,0.968,952,1275,922,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.014,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.878,0.981,58.000,77.952,32,32,0.625,0,6.125,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.9,0.0,4.8,5.4,296,229,30,2.5,11,1,9.688,0.309,0,0.000,
17.2.2017,15:23:38.865,5360,13898,27.8,4902,11411,30.0,0.0,1.303,1.282,1.303,1.304,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,61,59,56,39,39,41,44,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,84.670,72.157,4.463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,61,50,1.344,5.040,3.360,3.312,12.096,0.160,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,954,1271,919,35,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.087,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.944,1.016,58.000,77.952,32,32,0.625,0,6.125,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.5,0.0,4.8,5.4,296,229,30,2.5,11,1,8.914,0.222,0,0.000,
17.2.2017,15:23:39.412,5357,13901,27.8,4899,11414,30.0,0.0,1.282,1.314,1.295,1.283,4021.5,4021.5,4021.5,4021.5,100.5,4021.5,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,65,58,57,39,35,42,43,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,85.147,72.499,4.474,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,61,50,1.344,5.040,3.360,3.312,12.192,0.160,0.568,3.360,3.184,1.000,2.400,1.072,0.992,0.968,948,1261,917,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.014,0.000,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.925,0.994,56.000,75.264,32,32,0.625,0,6.125,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.1,0.0,4.8,5.4,296,229,30,2.5,11,1,0.114,0.559,0,0.000,
17.2.2017,15:23:40.009,5358,13900,27.8,4899,11414,30.0,0.0,1.275,1.293,1.300,1.293,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,63,59,57,39,37,41,43,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,44,85.825,73.369,4.451,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,52,15,22,27,63,50,1.344,5.040,3.360,3.312,12.096,0.152,0.568,3.360,3.184,1.008,2.416,1.072,0.992,0.968,956,1261,917,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.034,2151,229,0.0,0.0,0.0,0.000,0.000,3,0,52.0,36.0,0.981,0.978,1.019,60.000,80.640,32,32,0.625,0,6.561,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.4,0.0,5.0,5.4,296,229,30,2.5,11,1,7.972,0.210,0,0.000,
