Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Temperature 1 [°C]","Temperature 2 [°C]","Temperature 3 [°C]","Vcore [V]","Vccp2 [V]","+3.3V [V]","+5V [V]","VIN6 [V]","5VSB [V]","VBAT [V]","Power [RPM]","Fan5 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
17.2.2017,16:46:58.795,5303,7985,39.9,3614,2444,59.6,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,66,66,66,36,34,34,34,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,47.021,41.025,0.013,3.268,598.7,0.3,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1945,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.001,239018,192196,1017,622,0.473,0.019,0,0.000,
17.2.2017,16:47:0.937,5303,7985,39.9,3614,2443,59.6,3.1,1.005,1.002,1.002,1.005,3094.3,3094.3,3094.3,3094.3,99.8,3094.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,68,67,65,37,32,33,35,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,47.236,41.255,0.010,3.262,598.9,0.3,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.5,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1945,1562,No,32,32,No,No,0.0,0.1,0.1,0.000,0.034,239018,192196,1017,622,0.634,0.000,0,0.000,
17.2.2017,16:47:3.063,5303,7986,39.9,3614,2443,59.6,3.1,1.005,1.002,1.002,1.005,3094.3,3094.3,3094.3,3094.3,99.8,3094.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,65,67,67,64,35,33,33,36,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,47.287,41.316,0.006,3.263,598.9,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.5,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239018,192196,1017,622,0.391,0.000,0,0.000,
17.2.2017,16:47:5.188,5303,7985,39.9,3614,2443,59.6,3.1,1.005,1.002,1.002,1.005,3092.2,3092.2,3092.2,3092.2,99.7,3092.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,66,69,65,37,34,31,35,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,47.233,41.252,0.007,3.262,598.5,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,9.0,0.0,9.0,0.593,0.001,239019,192196,1017,622,0.796,0.108,0,0.000,
17.2.2017,16:47:7.314,5303,7986,39.9,3614,2443,59.6,3.1,1.005,1.002,1.002,1.005,3092.2,3092.2,3092.2,3092.2,99.7,3092.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,67,67,67,65,33,33,33,35,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,47.201,41.205,0.010,3.260,598.5,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1945,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239019,192196,1017,622,0.391,0.000,0,0.000,
17.2.2017,16:47:9.439,5303,7986,39.9,3614,2443,59.6,3.1,1.005,1.002,1.002,1.005,3094.2,3094.2,3094.2,3094.2,99.8,3094.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,67,68,65,37,33,32,35,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,47.326,41.336,0.009,3.268,598.9,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.5,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1945,1558,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239019,192196,1017,622,0.446,0.000,0,0.000,
17.2.2017,16:47:11.556,5303,7986,39.9,3615,2442,59.6,3.1,1.005,1.002,1.002,1.005,3094.2,3094.2,3094.2,3094.2,99.8,3094.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,68,65,34,32,32,35,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,46.904,40.869,0.035,3.259,598.9,0.9,0,186,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.5,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.3,0.0,0.3,0.417,0.015,239020,192196,1017,622,0.566,0.108,0,0.000,
17.2.2017,16:47:13.682,5302,7986,39.9,3615,2442,59.6,3.1,1.005,1.002,1.002,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,67,69,66,37,33,31,34,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,47.446,41.448,0.009,3.270,598.7,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1945,1562,No,32,32,No,No,0.0,0.1,0.1,0.000,0.015,239020,192196,1017,622,0.335,0.000,0,0.000,
17.2.2017,16:47:15.807,5302,7986,39.9,3615,2442,59.6,3.1,0.946,1.002,1.002,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,66,67,65,36,34,33,35,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,53,47.037,40.992,0.045,3.255,598.7,1.2,0,186,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,1.1,0.0,1.1,0.011,0.013,239020,192196,1017,622,0.583,0.025,0,0.000,
17.2.2017,16:47:17.932,5303,7985,39.9,3615,2442,59.6,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,67,67,65,36,33,33,35,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,53,47.129,41.135,0.013,3.267,598.7,0.3,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,0.498,0.000,0,0.000,
17.2.2017,16:47:20.074,5313,7975,39.9,3631,2427,59.9,3.1,1.005,1.002,0.949,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,65,67,64,66,35,33,36,34,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,52,46.545,40.525,0.006,3.258,598.7,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.005,239020,192196,1017,622,0.659,0.000,0,0.000,
17.2.2017,16:47:22.200,5303,7986,39.9,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,68,67,66,36,32,33,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,46.709,40.686,0.009,3.249,598.7,0.2,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1945,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,0.716,0.000,0,0.000,
17.2.2017,16:47:24.325,5303,7985,39.9,3622,2435,59.7,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,67,67,65,34,33,33,35,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,47.403,41.412,0.008,3.275,598.7,0.3,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,0.670,0.108,0,0.000,
17.2.2017,16:47:26.451,5307,7981,39.9,3627,2430,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,68,68,65,37,32,32,35,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,46.700,40.536,0.137,3.268,598.7,3.2,0,186,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.8,0.0,0.8,0.001,0.015,239020,192196,1017,622,1.050,0.220,0,0.000,
17.2.2017,16:47:28.576,5306,7982,39.9,3627,2430,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,69,65,34,32,31,35,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,47.341,41.263,0.066,3.265,598.7,1.7,0,186,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1562,No,32,32,No,No,0.0,0.1,0.1,0.000,0.017,239020,192196,1017,622,0.417,0.000,0,0.000,
17.2.2017,16:47:30.693,5306,7982,39.9,3627,2430,59.8,3.1,1.005,1.002,1.002,1.005,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,62,68,68,65,38,32,32,35,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,52,47.534,41.536,0.009,3.273,598.7,0.1,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1939,1566,No,32,32,No,No,0.0,0.1,0.1,0.000,0.027,239020,192196,1017,622,0.844,0.084,0,0.000,
17.2.2017,16:47:32.818,5300,7988,39.8,3623,2434,59.8,3.1,1.005,1.002,1.002,1.005,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,68,66,34,32,32,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,47.457,41.455,0.004,3.272,598.7,0.1,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,48,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1950,1566,No,32,32,No,No,0.0,0.0,0.0,0.000,0.001,239020,192196,1017,622,0.530,0.063,0,0.000,
17.2.2017,16:47:34.943,5300,7989,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,68,68,67,37,32,32,33,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,53,47.565,41.565,0.004,3.262,598.7,0.1,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1580,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,0.503,0.019,0,0.000,
17.2.2017,16:47:37.069,5300,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,65,68,68,66,35,32,32,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,52,47.500,41.509,0.005,3.265,598.7,0.1,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.003,239020,192196,1017,622,0.335,0.000,0,0.000,
17.2.2017,16:47:39.195,5300,7989,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.0,3093.0,3093.0,3093.0,99.8,3093.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,67,69,66,36,33,31,34,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,53,47.394,41.401,0.003,3.264,598.6,0.1,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,0.335,0.000,0,0.000,
17.2.2017,16:47:41.320,5300,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.0,3093.0,3093.0,3093.0,99.8,3093.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,69,65,34,32,31,35,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,53,47.665,41.663,0.004,3.269,598.6,0.1,0,186,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.013,239020,192196,1017,622,0.492,0.000,0,0.000,
17.2.2017,16:47:43.445,5300,7989,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,68,69,66,37,32,31,34,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.805,41.791,0.004,3.262,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1962,1573,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,0.363,0.000,0,0.000,
17.2.2017,16:47:45.571,5300,7989,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,68,67,34,32,32,33,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.625,41.630,0.004,3.272,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.1,0.1,0.001,0.021,239020,192196,1017,622,0.460,0.108,0,0.000,
17.2.2017,16:47:47.721,5301,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,68,68,67,37,32,32,33,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,54,47.482,41.477,0.003,3.282,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1962,1577,No,32,32,No,No,0.0,0.7,0.7,0.000,0.009,239020,192196,1017,622,0.561,0.025,0,0.000,
17.2.2017,16:47:49.880,5300,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,69,68,66,34,31,32,34,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.478,41.483,0.004,3.268,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1962,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.001,239020,192196,1017,622,0.382,0.000,0,0.000,
17.2.2017,16:47:52.014,5300,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,69,69,66,36,31,31,34,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.565,41.578,0.003,3.276,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1962,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.005,239020,192196,1017,622,0.784,0.108,0,0.000,
17.2.2017,16:47:54.147,5300,7989,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,67,68,68,66,33,32,32,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.480,41.491,0.003,3.276,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,2.199,0.103,0,0.000,
