Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","GPU D3D Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Charge Rate [W]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Total Errors []","iGPU VID [V]","GPU Clock [MHz]",
17.2.2017,21:59:56.572,6589,2793,70.2,5511,2591,68.0,2.5,1.114,1.117,1.122,1.122,3090.9,3090.9,3090.9,3090.9,99.7,3090.9,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,78,77,79,19,22,23,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,75,36.636,31.328,0.149,1.765,45.000,56.250,2.1,112,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,36,No,No,37,No,No,0.0,0.1,0.1,0.000,0.052,5479,9277,0.0,0.0,0.0,0.000,0.014,1167,83,74,74,1.181,1188.9,1252.8,1070.4,90.0,65.0,0.0,0.0,2.9,97.6,59,33,27,8.0,11.889,36.504,88.7,707.562,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,21:59:58.765,6590,2792,70.2,5511,2591,68.0,2.5,1.117,1.117,1.116,1.118,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,77,80,19,20,23,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,75,36.646,31.393,0.117,1.761,45.000,56.250,1.7,112,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,36,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,74,74,1.181,1188.9,1252.8,1070.4,96.0,70.0,0.0,0.0,2.9,94.8,59,33,27,8.0,11.900,36.504,88.7,707.670,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:0.967,6590,2791,70.2,5511,2590,68.0,2.5,1.113,1.115,1.118,1.117,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,78,80,19,20,22,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,80,75,36.567,31.366,0.061,1.766,45.000,56.250,1.2,112,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,36,No,No,37,No,No,0.0,0.1,0.1,0.005,0.055,5479,9277,0.0,0.0,0.0,0.000,0.001,1167,83,74,74,1.181,1188.9,1252.8,1070.4,96.0,70.0,0.0,0.0,2.9,96.8,59,33,27,8.0,11.880,36.504,88.7,0.130,4.8,999,53,0.019,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:3.169,6589,2793,70.2,5511,2591,68.0,2.5,1.119,1.118,1.118,1.124,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,79,77,81,19,21,23,19,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,80,75,36.692,31.390,0.146,1.764,45.000,56.250,1.7,112,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,36,No,No,37,No,No,0.0,1.9,1.9,0.000,0.113,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,74,74,1.181,1188.9,1252.8,1070.4,95.0,69.0,0.0,0.0,2.9,97.0,59,33,27,8.0,11.900,36.504,88.7,0.054,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:5.381,6631,2751,70.6,5543,2558,68.4,2.5,1.123,1.119,1.128,1.119,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,79,78,77,78,21,22,23,22,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,75,36.350,30.466,0.739,1.770,45.000,56.250,10.7,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,36,No,No,37,No,No,0.0,0.1,0.1,0.000,0.053,5479,9277,0.0,0.0,0.0,0.000,0.013,1167,83,75,75,1.081,1110.6,1252.8,999.8,97.0,80.0,0.0,1.0,3.9,92.8,80,54,31,8.0,11.875,36.504,88.7,0.000,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:7.587,6631,2750,70.6,5543,2558,68.4,2.5,1.112,1.120,1.120,1.115,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,79,79,77,79,21,21,23,21,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,76,36.734,29.840,1.730,1.751,45.000,56.250,24.4,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,1.1,1.1,0.000,0.006,5479,9277,0.0,0.0,0.0,0.000,0.005,1167,83,76,76,1.075,1097.1,1252.8,988.2,96.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.704,36.493,88.7,685.573,4.8,999,53,2.390,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:9.790,6632,2749,70.6,5457,2645,67.3,2.5,1.122,1.116,1.121,1.115,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,80,79,77,79,20,21,23,21,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,36.760,29.884,1.711,1.750,45.000,56.250,24.0,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,36,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,76,76,1.075,1097.1,1252.8,988.2,97.0,79.0,0.0,1.0,3.9,97.1,80,54,31,8.0,11.678,36.482,88.7,685.314,4.8,999,53,0.169,0.307,0,0,0,0.000,0.0,
17.2.2017,22:0:12.003,6602,2779,70.3,5395,2706,66.5,2.5,1.113,1.115,1.125,1.125,3090.2,3090.2,3090.2,3090.2,99.7,3090.2,996.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,80,80,78,79,20,20,22,21,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,36.904,30.026,1.707,1.747,45.000,56.250,24.2,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.2,0.2,0.000,0.017,5479,9277,0.0,0.0,0.0,0.000,0.013,1167,83,76,76,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.668,36.461,88.6,685.206,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
17.2.2017,22:0:14.210,6601,2780,70.3,5399,2703,66.6,2.5,1.126,1.116,1.116,1.124,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,79,78,79,19,21,22,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,76,37.003,30.075,1.758,1.746,45.000,56.250,24.4,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,76,76,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,99.1,80,54,31,8.0,11.659,36.450,88.6,684.914,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:16.643,6602,2779,70.3,5395,2706,66.5,2.5,1.125,1.115,1.123,1.122,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,78,80,19,20,22,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,78,37.058,30.120,1.751,1.745,45.000,56.250,24.7,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.033,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.081,1110.6,1252.8,999.8,97.0,81.0,0.0,1.0,3.9,97.6,80,54,31,8.0,11.654,36.439,88.6,684.839,4.8,999,53,0.187,0.196,0,0,0,1.030,998.1,
17.2.2017,22:0:18.854,6602,2780,70.3,5399,2703,66.6,2.5,1.116,1.113,1.118,1.117,3091.7,3091.7,3091.7,3091.7,99.7,3091.7,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,80,80,79,79,20,20,21,21,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,77,37.028,30.138,1.722,1.742,45.000,56.250,24.4,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.3,0.3,0.000,0.050,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.062,1084.5,1252.8,975.7,96.0,78.0,0.0,1.0,3.9,97.6,80,54,31,8.0,11.653,36.418,88.5,685.044,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:21.067,6601,2780,70.3,5395,2707,66.5,2.5,1.111,1.124,1.117,1.119,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,78,80,19,20,22,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,37.065,30.181,1.702,1.744,45.000,56.250,23.7,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.7,0.7,0.005,0.068,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.081,1110.6,1252.8,999.8,96.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.652,36.407,88.5,685.238,4.8,999,53,0.018,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:23.283,6601,2781,70.3,5398,2703,66.6,2.5,1.116,1.119,1.120,1.122,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,80,79,80,18,20,21,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,81,76,37.073,30.142,1.734,1.744,45.000,56.250,24.8,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,96.0,78.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.650,36.396,88.5,685.109,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:25.498,6601,2781,70.3,5395,2707,66.5,2.5,1.109,1.115,1.117,1.114,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,81,79,80,19,19,21,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,81,77,37.050,30.089,1.787,1.745,45.000,56.250,24.8,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.019,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.081,1110.6,1252.8,999.8,97.0,79.0,0.0,1.0,3.9,97.5,80,54,31,8.0,11.647,36.374,88.4,685.055,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:27.715,6601,2781,70.3,5398,2703,66.6,2.5,1.127,1.120,1.126,1.114,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,80,77,80,18,20,23,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,77,37.053,30.144,1.724,1.743,45.000,56.250,24.0,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.081,1084.5,1252.8,975.7,96.0,78.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.639,36.374,88.4,684.871,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
17.2.2017,22:0:29.921,6600,2781,70.3,5396,2706,66.5,2.5,1.116,1.117,1.124,1.117,3091.7,3091.7,3091.7,3091.7,99.7,3091.7,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,81,78,80,18,19,22,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,77,37.050,30.113,1.765,1.746,45.000,56.250,24.4,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.009,5479,9277,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,97.5,80,54,31,8.0,11.635,36.353,88.3,685.174,4.8,999,53,0.193,0.364,0,0,0,0.000,0.0,
17.2.2017,22:0:32.126,6602,2780,70.3,5397,2704,66.6,2.5,1.115,1.114,1.116,1.119,3090.9,3090.9,3090.9,3090.9,99.7,3090.9,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,82,78,80,19,18,22,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,81,77,37.005,30.077,1.744,1.748,45.000,56.250,24.3,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.043,5479,9278,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.630,36.342,88.3,685.163,4.8,999,53,4.911,1.906,0,0,0,0.000,0.0,
17.2.2017,22:0:34.356,6601,2781,70.3,5401,2701,66.6,2.5,1.119,1.120,1.120,1.111,3095.5,3095.5,3095.5,3095.5,99.9,3095.5,998.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,81,79,79,19,19,21,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,81,78,37.013,30.095,1.734,1.747,45.000,56.250,24.4,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1065.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.020,5479,9278,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1110.6,1252.8,999.8,97.0,80.0,0.0,1.0,3.9,98.5,80,54,31,8.0,11.626,36.331,88.3,684.947,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:0:36.562,6601,2781,70.3,5397,2704,66.6,2.5,1.116,1.105,1.120,1.119,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,81,79,80,18,19,21,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,81,77,37.020,30.070,1.772,1.746,45.000,56.250,24.8,127,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.2,0.2,0.000,0.033,5479,9278,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,97.6,80,54,31,8.0,11.622,36.310,88.2,684.947,4.8,999,53,2.375,0.018,0,0,0,0.000,0.0,
17.2.2017,22:0:38.771,6597,2784,70.3,5396,2705,66.6,2.5,1.117,1.112,1.122,1.115,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,99.3,100.0,100.0,100.0,100.0,100.0,99.9,100.0,31,31,31,31,31,82,81,79,80,18,19,21,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,78,36.974,30.038,1.774,1.745,45.000,56.250,24.3,127,0,0.0,0.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,57.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9278,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,98.4,80,54,31,8.0,11.620,36.299,88.2,685.012,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
