Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","T2 [°C]","VRM [°C]","Temp3 [°C]","Temp4 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","DRAM [V]","VCCSA [V]","PCH Core [V]","CPU VCCIO [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","VRM [°C]","PCH [°C]","CPU Vcc Sustain/Standby (VCCST_A) [V]","CPU PLL [V]","VCCMP [V]","CPU Current [A]","CPU Power [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
17.2.2017,15:32:11.657,4152,15106,21.5,3575,12738,21.9,0.0,1.308,1.319,1.308,1.262,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,15.1,100.0,12.1,9.0,6.0,0.0,0.0,6.0,100.0,18.5,100.0,40,40,40,40,40,49,33,33,31,51,67,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,32,25.885,22.394,1.003,14.7,96.0,8.4,9.9,6.3,1.1,2.3,3.6,0.0,0.0,0.0,0.0,0.0,77.9,91.4,91.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,35,44,15,22,28,48,37,1.296,5.040,3.360,3.312,12.096,0.160,0.680,3.360,3.184,1.008,2.400,1.064,0.992,0.968,687,1123,801,36,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.242,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.984,0.406,0.406,16.000,20.736,61,61,0.875,0,153.531,1645.0,2003.4,1480.5,97.0,91.0,0.0,0.0,4.5,100.0,0.0,100.4,101.7,365,298,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:12.238,4152,15106,21.5,3575,12738,21.9,0.0,1.284,1.276,1.253,1.265,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,13.5,100.0,8.1,10.8,10.8,0.0,0.0,5.4,100.0,18.6,100.0,40,40,40,40,40,49,34,33,30,51,66,67,70,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,32,25.837,22.325,0.976,10.0,95.8,7.5,12.6,6.4,0.4,1.9,4.7,0.0,0.6,0.1,0.0,0.0,74.7,91.0,91.2,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,37,1.280,5.040,3.360,3.312,12.096,0.160,0.680,3.344,3.184,1.000,2.400,1.064,0.992,0.968,693,1121,806,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.366,0.422,16.000,20.480,61,61,0.863,0,147.017,1632.5,2003.4,1480.5,99.0,93.0,0.0,0.0,4.4,100.0,0.0,96.2,97.4,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:12.814,4152,15106,21.5,3575,12738,21.9,0.0,1.229,1.312,1.320,1.294,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,5.4,100.0,5.4,0.0,8.1,8.1,10.8,8.1,100.0,18.2,100.0,40,40,40,40,40,47,33,33,31,53,67,67,69,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,32,25.668,22.179,0.980,9.8,96.4,2.5,3.0,7.3,9.9,7.1,5.0,0.0,2.1,0.1,0.1,0.0,85.8,79.9,85.6,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.280,5.040,3.360,3.312,12.096,0.160,0.680,3.360,3.184,1.008,2.400,1.064,0.984,0.968,703,1134,811,36,99.0,No,No,340,32,32,No,No,0.0,3.0,3.0,0.000,0.213,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.350,0.425,15.000,19.200,61,61,0.875,0,135.969,1657.5,2003.4,1480.5,90.0,84.0,0.0,0.0,4.4,100.0,0.0,91.2,95.9,364,297,65,8.0,17,2,0.345,0.444,0,
17.2.2017,15:32:13.384,4146,15112,21.5,3575,12739,21.9,0.0,1.289,1.292,1.289,1.264,4019.5,4019.5,4019.5,4019.5,100.5,4120.0,1004.9,13.5,100.0,8.1,8.1,2.7,2.7,0.0,2.7,100.0,17.2,100.0,40,40,40,40,41,49,35,33,31,51,65,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,32,25.321,21.821,0.978,9.4,95.4,7.5,8.7,4.4,5.5,1.4,3.4,0.0,0.0,0.0,0.6,0.0,78.3,87.8,91.8,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.248,5.040,3.360,3.312,12.096,0.160,0.680,3.360,3.184,1.008,2.400,1.064,0.992,0.968,694,1134,811,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.984,0.350,0.422,15.000,18.720,61,61,0.850,0,142.195,1620.0,2003.4,1455.0,99.0,91.0,0.0,0.0,4.4,99.6,0.0,94.3,94.2,364,297,65,8.0,17,2,0.000,0.108,0,
17.2.2017,15:32:13.963,4147,15111,21.5,3575,12739,21.9,0.0,1.290,1.319,1.290,1.314,4017.6,4017.6,4017.6,4017.6,100.4,4118.0,1004.4,13.8,100.0,2.7,8.3,2.7,0.0,0.0,8.3,100.0,17.0,100.0,40,40,40,40,41,49,34,33,31,51,66,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,33,25.399,21.902,0.985,11.4,95.9,4.7,11.7,5.0,0.7,1.4,4.2,0.0,0.0,0.4,0.0,0.0,78.1,91.3,92.4,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.264,5.040,3.360,3.312,12.096,0.160,0.680,3.360,3.184,1.008,2.400,1.064,0.984,0.968,694,1128,811,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.008,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.344,0.412,15.000,18.960,61,61,0.863,0,99.388,1645.0,2003.4,1480.5,94.0,88.0,0.0,0.0,4.4,98.7,0.0,96.9,65.8,364,297,65,8.0,17,2,0.118,0.000,0,
17.2.2017,15:32:14.518,4150,15108,21.5,3575,12739,21.9,0.0,1.310,1.294,1.319,1.229,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,8.1,100.0,2.7,13.5,8.1,0.0,5.4,0.0,100.0,17.2,100.0,40,40,40,40,40,48,33,34,31,52,67,66,69,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,32,25.318,21.825,0.984,9.3,96.0,4.8,15.4,5.2,0.7,2.4,2.4,0.0,5.4,1.2,0.4,0.0,68.9,91.1,91.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.296,5.040,3.360,3.312,12.096,0.160,0.680,3.360,3.184,1.008,2.400,1.064,0.984,0.968,698,1133,808,36,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.168,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.394,0.409,15.000,19.440,62,62,0.863,0,144.444,1632.5,2003.4,1480.5,98.0,91.0,0.0,0.0,4.4,99.9,0.0,96.7,98.0,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:15.087,4149,15108,21.5,3575,12739,21.9,0.0,1.248,1.292,1.320,1.292,4019.5,4019.5,4019.5,4019.5,100.5,4120.0,1004.9,8.3,100.0,0.0,5.5,11.1,5.5,0.0,0.0,100.0,16.3,100.0,40,40,40,40,41,49,33,33,31,51,67,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,33,25.561,22.072,0.976,9.6,95.3,3.3,8.1,8.5,5.8,1.0,2.6,0.0,0.0,0.0,0.0,0.0,83.7,84.0,94.3,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,48,36,1.296,5.040,3.360,3.296,12.000,0.160,0.680,3.344,3.184,1.008,2.400,1.064,0.984,0.968,698,1133,808,36,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.128,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.325,0.409,15.000,19.440,62,62,0.850,0,142.351,1620.0,2003.4,1455.0,99.0,91.0,0.0,0.0,4.4,99.3,0.0,91.2,94.3,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:15.661,4148,15110,21.5,3574,12739,21.9,0.0,1.329,1.329,1.264,1.319,4021.5,4021.5,4021.5,4021.5,100.5,4122.0,1005.4,11.1,100.0,5.5,11.1,2.7,0.0,0.0,5.5,100.0,17.0,100.0,40,40,40,40,41,48,33,33,31,52,67,67,69,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,33,25.384,21.868,0.980,11.3,96.1,4.4,14.8,4.9,0.6,1.8,3.3,0.0,2.1,1.1,0.0,0.0,73.5,91.2,93.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.296,5.040,3.360,3.312,12.000,0.160,0.680,3.360,3.184,1.000,2.400,1.064,0.984,0.968,698,1126,809,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.007,2301,317,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.984,0.344,0.412,16.000,20.736,62,62,0.863,0,149.713,1645.0,2003.4,1480.5,98.0,91.0,0.0,0.0,4.4,100.0,0.0,94.5,96.1,364,297,65,8.0,17,2,0.269,0.377,0,
17.2.2017,15:32:16.243,4023,15235,20.8,3501,12813,21.4,0.0,1.190,1.330,1.319,1.228,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,10.8,100.0,10.8,5.4,8.1,2.7,0.0,2.7,100.0,17.6,100.0,40,40,40,40,40,48,33,33,31,52,67,67,69,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,33,25.852,22.375,0.986,9.7,96.0,10.2,8.4,8.6,3.2,1.2,3.2,0.0,0.0,0.0,0.5,0.0,76.8,86.5,93.3,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,48,36,1.280,5.040,3.360,3.312,12.000,0.160,0.680,3.360,3.184,1.000,2.400,1.064,0.984,0.968,690,1123,803,36,99.0,No,No,340,32,32,No,No,0.0,0.3,0.3,0.000,0.435,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.388,0.431,16.000,20.480,62,62,0.863,0,139.829,1645.0,2003.4,1480.5,98.0,92.0,0.0,0.0,4.4,100.0,0.0,89.2,92.6,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:16.810,4023,15235,20.8,3501,12813,21.4,0.0,1.318,1.318,1.312,1.262,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,5.4,100.0,8.1,10.8,0.0,5.4,10.8,5.4,100.0,18.2,100.0,40,40,40,40,40,49,34,33,31,51,66,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,32,25.959,22.451,1.002,9.9,96.0,3.4,9.2,4.7,4.3,9.0,6.3,0.0,0.0,0.3,0.4,0.0,82.7,89.4,83.9,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.280,5.040,3.360,3.312,12.000,0.160,0.680,3.344,3.184,1.008,2.400,1.064,0.984,0.968,695,1123,803,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.015,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.372,0.406,24.000,30.720,62,62,0.863,0,144.336,1645.0,2003.4,1480.5,97.0,91.0,0.0,0.0,4.4,97.7,0.0,97.3,95.6,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:17.384,4023,15235,20.8,3501,12813,21.4,0.0,1.198,1.302,1.253,1.228,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,18.9,100.0,2.7,8.1,5.4,0.0,0.0,5.4,100.0,17.6,100.0,40,40,40,40,40,49,33,33,31,51,67,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,32,25.235,21.736,0.982,10.3,95.4,5.5,10.1,5.1,0.4,1.1,3.7,0.0,0.6,1.1,0.0,0.0,78.5,91.3,92.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.296,5.040,3.360,3.312,12.000,0.160,0.680,3.360,3.184,1.000,2.400,1.064,0.984,0.968,695,1128,810,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.341,0.422,15.000,19.440,62,62,0.850,0,126.000,1620.0,2003.4,1455.0,98.0,91.0,0.0,0.0,4.4,95.6,0.0,74.5,83.4,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:17.966,4023,15235,20.8,3501,12813,21.4,0.0,1.246,1.295,1.213,1.299,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,13.8,100.0,2.7,8.3,5.5,2.7,2.7,0.0,100.0,17.0,100.0,40,40,40,40,40,49,33,33,30,51,67,67,70,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,32,25.010,21.495,0.976,9.9,95.1,3.7,6.2,4.2,0.5,4.1,3.4,0.0,0.0,0.0,0.7,0.0,84.8,93.6,90.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.280,5.040,3.360,3.296,12.000,0.160,0.680,3.344,3.184,1.000,2.400,1.064,0.984,0.968,690,1121,803,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.007,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.984,0.372,0.406,15.000,19.200,62,62,0.850,0,141.884,1620.0,2003.4,1455.0,99.0,92.0,0.0,0.0,4.4,100.0,0.0,94.3,96.2,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:18.532,4021,15236,20.8,3500,12813,21.4,0.0,1.322,1.232,1.322,1.284,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,16.2,100.0,2.7,8.1,8.1,0.0,10.8,5.4,100.0,18.9,100.0,40,40,40,40,40,48,33,33,33,52,67,67,67,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,32,25.578,22.114,0.991,9.4,96.1,4.5,8.4,6.6,0.8,12.8,6.0,0.0,0.9,0.5,0.8,0.0,84.0,85.9,78.2,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.264,5.040,3.360,3.312,12.000,0.160,0.680,3.360,3.184,1.000,2.400,1.064,0.984,0.968,695,1128,803,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.347,0.412,15.000,18.960,62,62,0.863,0,146.200,1632.5,2003.4,1480.5,98.0,93.0,0.0,0.0,4.4,99.6,0.0,98.6,96.8,364,297,65,8.0,17,2,0.000,0.000,0,
17.2.2017,15:32:19.093,4021,15236,20.8,3500,12813,21.4,0.0,1.258,1.292,1.284,1.283,4019.5,4019.5,4019.5,4019.5,100.5,4120.0,1004.9,16.2,100.0,10.8,0.0,8.1,5.4,0.0,5.4,100.0,18.2,100.0,40,40,40,40,41,48,33,33,31,52,67,67,69,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,32,25.712,22.203,0.986,9.5,96.3,9.2,3.6,9.3,5.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,85.0,80.5,93.7,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,48,36,1.248,5.040,3.360,3.312,12.000,0.160,0.680,3.344,3.184,1.000,2.400,1.064,0.984,0.968,695,1128,813,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.356,0.412,15.000,18.720,63,63,0.863,0,145.106,1632.5,2003.4,1480.5,99.0,93.0,0.0,0.0,4.4,99.4,1.0,94.5,96.1,364,297,65,8.0,17,2,0.000,0.163,0,
17.2.2017,15:32:19.668,4019,15239,20.8,3500,12814,21.4,0.0,1.263,1.304,1.301,1.289,4020.5,4020.5,4020.5,4020.5,100.5,4121.0,1005.1,8.5,100.0,0.0,5.7,5.7,5.7,0.0,5.7,100.0,16.4,100.0,40,40,40,40,41,48,33,33,31,52,67,67,69,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,32,25.421,21.919,0.985,9.9,96.0,3.4,5.2,8.7,6.8,1.6,7.9,0.0,0.2,0.0,0.2,0.0,88.6,79.8,87.1,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,47,36,1.280,5.040,3.360,3.312,12.000,0.160,0.680,3.360,3.184,1.000,2.400,1.064,0.984,0.968,699,1126,806,36,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.033,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.372,0.406,21.000,26.880,63,63,0.863,0,142.256,1632.5,2003.4,1480.5,97.0,91.0,0.0,0.0,4.4,100.0,1.0,95.1,94.2,364,297,65,8.0,17,2,0.260,0.108,0,
17.2.2017,15:32:20.234,4019,15239,20.8,3500,12814,21.4,0.0,1.284,1.228,1.269,1.255,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,10.8,97.2,2.7,16.2,5.4,0.0,0.0,2.7,97.2,16.9,100.0,40,40,40,40,40,49,33,33,31,51,67,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,32,25.875,22.369,0.985,10.9,94.1,4.4,17.1,8.2,0.6,1.4,4.8,0.0,2.3,0.0,0.0,0.0,67.1,85.7,91.2,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,48,36,1.280,5.040,3.360,3.296,12.000,0.160,0.680,3.344,3.184,1.008,2.400,1.064,0.984,0.968,695,1126,806,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.359,0.400,19.000,24.320,63,63,0.850,0,145.743,1620.0,2003.4,1455.0,99.0,91.0,0.0,0.0,4.4,99.4,1.0,93.5,96.5,364,297,65,8.0,17,2,0.000,0.276,0,
17.2.2017,15:32:20.815,4019,15239,20.8,3500,12814,21.4,0.0,1.308,1.254,1.308,1.274,4017.6,4017.6,4017.6,4017.6,100.4,4017.6,1004.4,5.4,97.2,2.7,0.0,2.7,8.1,0.0,13.5,97.2,16.2,100.0,40,40,40,40,40,49,33,33,31,51,67,67,69,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,32,25.259,21.784,0.976,10.8,94.4,3.9,2.3,5.3,8.7,1.4,9.3,0.0,0.0,0.0,0.0,0.0,91.5,81.1,87.2,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,36,44,15,22,28,48,36,1.264,5.040,3.360,3.312,12.000,0.160,0.680,3.344,3.184,1.008,2.400,1.064,0.984,0.968,695,1126,805,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.008,2301,318,0.0,0.0,0.0,0.000,0.000,3,0,44.0,37.0,0.981,0.347,0.419,19.000,24.016,63,63,0.863,0,146.331,1645.0,2003.4,1480.5,97.0,91.0,0.0,0.0,4.4,100.0,2.0,96.6,96.9,364,297,65,8.0,17,2,0.269,0.108,0,
