Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°„C]","Core #1 [°„C]","Core #2 [°„C]","Core #3 [°„C]","Core #0 Distance to TjMAX [°„C]","Core #1 Distance to TjMAX [°„C]","Core #2 Distance to TjMAX [°„C]","Core #3 Distance to TjMAX [°„C]","Core Max [°„C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°„C]","CPU IA Cores [°„C]","CPU GT Cores (Graphics) [°„C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°„C]","Auxiliary [°„C]","SYSTIN1 [°„C]","SYSTIN2 [°„C]","SYSTIN3 [°„C]","CPU [°„C]","Vcore [V]","+12V [V]","AVCC [V]","+3.3V [V]","+5V [V]","VIN6 [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°„C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Warning: Reallocated Sector Count []","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°„C]","GPU Temperature (HW) [°„C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
17.2.2017,18:3:45.268,9210,6370,59.1,7466,690,91.5,6.2,1.281,1.276,1.276,1.281,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,54,55,47,47,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,70.963,64.673,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.0,26.5,26.5,26.5,54.0,1.264,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1137,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,68.4,0.0,68.4,5.286,0.000,13424,2913,31.1,24.8,55.9,2.366,3.165,2050,17056,31,31,1.050,1536,25.551,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.7,5.7,41.0,25.8,20.0,358,335,45,5.0,3199,100,2.930,2.478,0,
17.2.2017,18:3:45.665,9206,6373,59.0,7465,691,91.5,6.2,1.281,1.286,1.281,1.291,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,54,52,53,54,45,47,46,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,69.960,63.996,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.5,26.5,26.5,26.5,55.0,1.248,12.288,3.392,3.376,5.120,0.344,3.424,3.360,1137,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,23.9,0.0,23.9,2.556,0.000,13425,2913,18.8,38.0,56.8,0.208,3.559,2050,17058,31,31,1.050,1537,25.830,1215.4,1752.8,996.9,3.0,2.0,0.0,3.0,9.0,4.1,41.0,25.9,20.2,370,346,49,5.0,3201,100,4097.222,66.097,0,
17.2.2017,18:3:46.018,9213,6367,59.1,7466,690,91.5,6.2,1.281,1.281,1.286,1.291,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,54,53,54,56,45,46,45,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,52,71.804,65.744,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,55.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1137,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,12.6,0.0,12.6,3.886,0.000,13426,2913,44.6,37.2,81.8,0.672,20.476,2051,17065,31,31,1.050,1540,25.563,1215.4,1752.8,996.9,2.0,2.0,0.0,2.0,8.7,3.3,41.0,25.8,20.0,358,335,45,5.0,3202,100,2169.266,43.853,0,
17.2.2017,18:3:46.361,9213,6367,59.1,7467,689,91.5,6.2,1.281,1.281,1.281,1.281,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,55,56,47,47,44,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,70.638,64.614,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,55.0,1.264,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1131,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.4,0.0,0.5,0.122,0.012,13426,2913,32.0,43.7,75.6,0.591,3.317,2051,17066,31,31,1.050,1543,25.466,1215.4,1752.8,996.9,2.0,2.0,0.0,2.0,8.7,2.8,41.0,25.8,19.9,358,335,45,5.0,3204,100,8405.038,107.970,0,
17.2.2017,18:3:46.696,9237,6343,59.2,7482,674,91.7,6.2,1.281,1.281,1.281,1.276,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,51,53,56,47,48,46,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,66.680,60.843,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.5,26.5,26.5,26.5,55.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1131,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,63.4,0.0,63.4,178.973,0.000,13484,2913,30.9,0.0,30.9,1.775,0.000,2051,17066,31,31,1.050,1554,25.830,1215.4,1752.8,996.9,7.0,2.0,0.0,4.0,9.0,5.5,41.0,25.8,20.2,370,346,49,5.0,3205,100,828.363,11.256,0,
17.2.2017,18:3:47.153,9247,6333,59.3,7496,659,91.9,6.2,1.286,1.286,1.286,1.286,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,52,55,55,46,47,44,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,69.685,63.633,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,55.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1137,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,32.6,0.1,32.7,88.120,0.241,13522,2913,31.2,11.2,42.4,0.469,6.528,2052,17068,31,31,1.050,1546,25.549,1215.4,1752.8,996.9,3.0,2.0,0.0,3.0,8.7,3.2,41.0,25.9,20.0,358,335,45,5.0,3205,100,5.407,0.091,0,
17.2.2017,18:3:47.519,9275,6305,59.5,7511,645,92.0,6.2,1.281,1.281,1.276,1.286,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,51,54,56,46,48,45,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,70.219,64.074,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,55.0,1.264,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1137,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,15.0,0.0,15.0,55.820,0.000,13542,2913,65.2,100.0,100.0,0.383,10.172,2052,17072,30,30,1.050,1543,25.549,1215.4,1752.8,996.9,3.0,2.0,0.0,3.0,8.7,3.5,41.0,25.9,20.0,358,335,45,5.0,3205,100,4.227,0.643,0,
17.2.2017,18:3:47.895,9293,6287,59.6,7537,619,92.4,6.2,1.281,1.286,1.281,1.286,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,54,53,54,55,45,46,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,70.402,64.301,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,71.5,26.5,26.5,26.5,55.0,1.264,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1141,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,1.8,0.0,1.8,0.784,0.000,13542,2913,66.5,29.3,95.9,2.220,1.829,2052,17073,31,31,1.050,1554,25.648,1215.4,1752.8,996.9,4.0,2.0,0.0,3.0,9.1,7.5,41.0,26.1,20.0,359,347,49,5.0,3205,100,2.159,1.659,0,
17.2.2017,18:3:48.243,9296,6284,59.6,7574,582,92.8,6.2,1.286,1.286,1.286,1.286,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,53,54,55,46,46,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,70.273,63.956,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,73.0,26.5,26.5,26.5,55.0,1.264,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1141,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.011,0.000,13542,2913,69.1,0.0,69.1,4.640,0.000,2054,17073,31,31,1.050,1562,25.648,1215.4,1752.8,996.9,3.0,2.0,0.0,3.0,8.8,3.3,41.0,26.1,20.0,359,336,45,5.0,3205,100,12.749,0.153,0,
17.2.2017,18:3:48.929,9296,6284,59.6,7570,585,92.8,6.2,1.286,1.286,1.281,1.286,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,53,55,55,46,46,44,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,71.689,65.414,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,55.0,1.264,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1147,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,1.8,0.0,1.9,0.102,0.132,13542,2913,0.1,11.2,11.2,0.048,0.666,2054,17073,31,31,1.050,1553,25.648,1215.4,1752.8,996.9,5.0,2.0,0.0,3.0,8.8,4.3,41.0,26.1,20.0,359,336,45,5.0,3205,100,15.108,0.567,0,
17.2.2017,18:3:49.587,9287,6293,59.6,7564,592,92.7,6.2,1.281,1.286,1.281,1.291,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,53,56,56,46,46,43,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,73.122,66.791,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,73.0,26.5,26.5,26.5,55.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1147,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.148,0.000,13542,2913,100.0,0.0,100.0,0.049,0.000,2054,17073,31,31,1.050,1546,25.745,1215.4,1752.8,996.9,2.0,1.0,0.0,2.0,8.8,3.5,40.0,26.1,20.1,360,336,45,5.0,3205,100,13.974,0.000,0,
17.2.2017,18:3:50.074,9291,6288,59.6,7579,577,92.9,6.2,1.286,1.291,1.276,1.286,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,51,56,56,46,48,43,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,51,71.525,65.355,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,73.0,26.5,26.5,26.5,56.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1150,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,1.0,10.1,11.1,0.558,0.414,13543,2913,73.5,100.0,100.0,2.407,0.529,2055,17073,30,30,1.050,1547,25.745,1215.4,1752.8,996.9,6.0,2.0,0.0,3.0,8.6,8.3,40.0,26.1,20.1,354,330,45,5.0,3205,100,32.485,3.507,0,
17.2.2017,18:3:50.424,9311,6268,59.7,7601,555,93.1,6.2,1.281,1.291,1.281,1.281,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,52,55,55,46,47,44,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,71.751,65.624,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.0,26.5,26.5,26.5,56.0,1.264,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1150,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,1.7,0.0,1.7,0.046,0.000,13543,2913,55.5,29.2,84.8,0.954,12.632,2056,17078,31,31,1.050,1542,25.648,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.6,4.6,40.0,26.1,20.0,354,330,45,5.0,3206,100,2466.902,62.917,0,
17.2.2017,18:3:50.764,9319,6261,59.8,7607,548,93.2,6.2,1.281,1.281,1.281,1.281,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,53,56,47,47,46,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,69.831,63.744,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.0,26.5,26.5,26.5,56.0,1.248,12.384,3.392,3.376,5.120,0.360,3.424,3.360,1159,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,1.6,0.6,2.2,1.244,2.101,13543,2914,47.0,28.9,75.9,2.223,4.417,2056,17079,31,31,1.050,1531,25.830,1215.4,1752.8,996.9,6.0,2.0,0.0,2.0,8.9,8.3,40.0,26.2,20.2,365,342,49,5.0,3208,100,7760.369,179.371,0,
17.2.2017,18:3:51.108,9333,6247,59.9,7621,534,93.4,6.2,1.281,1.286,1.276,1.286,3605.2,3605.2,3605.2,3605.2,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,52,57,56,46,47,42,43,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,69.496,63.528,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.5,26.5,26.5,26.5,55.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1159,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.7,0.1,0.8,0.989,0.144,13543,2914,51.7,14.0,65.7,1.490,0.443,2057,17079,31,31,1.050,1541,25.842,1215.4,1752.8,996.9,8.0,2.0,0.0,4.0,8.7,10.3,40.0,26.2,20.2,358,333,45,5.0,3209,100,2879.085,70.381,0,
17.2.2017,18:3:51.442,9358,6222,60.0,7642,514,93.6,6.2,1.286,1.276,1.286,1.281,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,55,57,47,47,44,42,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,70.501,64.494,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,73.0,26.5,26.5,26.5,56.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1159,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.2,0.1,0.4,0.145,0.447,13543,2914,36.8,7.3,44.1,4.581,2.956,2058,17080,31,31,1.050,1538,25.842,1215.4,1752.8,996.9,13.0,2.0,0.0,9.0,8.9,13.3,40.0,26.2,20.2,364,340,46,5.0,3209,100,872.806,10.069,0,
17.2.2017,18:3:51.810,9368,6212,60.1,7651,505,93.8,6.2,1.281,1.281,1.281,1.281,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,51,54,55,47,48,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,68.335,62.312,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,55.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1167,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.5,0.0,0.5,0.457,0.000,13544,2914,3.7,19.1,22.8,0.101,0.758,2058,17080,31,31,1.050,1529,25.830,1215.4,1752.8,996.9,14.0,3.0,0.0,7.0,9.2,14.6,40.0,26.2,20.2,375,352,49,5.0,3209,100,259.039,5.321,0,
17.2.2017,18:3:52.143,9372,6208,60.1,7654,502,93.8,6.2,1.281,1.281,1.286,1.286,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,53,55,56,46,46,44,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,70.656,64.495,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.5,26.5,26.5,26.5,55.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1167,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,1.5,0.0,1.5,0.793,0.000,13544,2914,27.0,20.4,47.4,1.829,0.378,2059,17080,30,30,1.050,1521,25.733,1215.4,1752.8,996.9,7.0,2.0,0.0,4.0,8.9,9.9,40.0,25.9,20.1,364,340,46,5.0,3210,100,426.213,4.877,0,
17.2.2017,18:3:52.526,9376,6204,60.1,7655,501,93.8,6.2,1.281,1.291,1.281,1.281,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,57,54,55,46,42,45,44,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,71.665,65.481,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,71.5,27.0,27.0,27.0,55.0,1.256,12.288,3.392,3.376,5.120,0.344,3.424,3.360,1161,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13544,2914,27.0,60.4,87.4,2.681,8.450,2060,17084,31,31,1.050,1530,25.745,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.9,4.3,40.0,26.1,20.1,364,340,46,5.0,3210,100,11.672,0.000,0,
17.2.2017,18:3:52.864,9358,6222,60.0,7651,504,93.8,6.2,1.286,1.281,1.281,1.281,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,55,55,47,47,44,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,69.760,63.528,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,55.0,1.256,12.288,3.392,3.376,5.120,0.344,3.424,3.360,1161,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.9,0.0,0.9,0.824,0.048,13544,2914,64.4,11.3,75.7,2.761,7.659,2061,17086,30,30,1.050,1539,25.745,1215.4,1752.8,996.9,10.0,2.0,0.0,7.0,9.2,8.6,40.0,26.1,20.1,375,352,50,5.0,3210,100,1.439,0.375,0,
17.2.2017,18:3:53.247,9356,6224,60.0,7649,507,93.7,6.2,1.286,1.281,1.281,1.276,3604.9,3604.9,3604.9,3604.9,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,52,53,56,46,47,46,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,71.799,65.491,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,26.0,72.5,26.5,26.5,26.5,55.0,1.256,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1160,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13544,2914,57.4,0.0,57.4,4.680,0.085,2062,17086,31,31,1.050,1522,25.745,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.9,3.1,40.0,26.1,20.1,364,340,46,5.0,3210,100,0.000,0.000,0,
