Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU VRM Power In (PIN) [W]","GPU VRM Power Out (POUT) [W]",
20.2.2017,17:56:48.797,7755,10982,41.3,6124,10181,37.5,0.0,1.090,1.095,1.100,1.091,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,54,62,48,49,46,38,52,51,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,58,53.076,48.875,3.269,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.104,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.184,968,1252,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2199,80.438,84.962,114.203,1160.0,2000.0,100.0,100.0,75.0,53.0,590,48,8.0,0,82.0,26.0,2.180,11.938,6.563,58.000,0,0,29,3,0.094,0.000,0,78.250,58.500,
20.2.2017,17:56:49.235,7754,10983,41.3,6124,10181,37.5,0.0,1.126,1.111,1.090,1.092,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,52,57,48,49,48,43,52,51,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,57,52.940,48.643,3.280,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.104,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,980,1252,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.119,2195,109.828,122.870,115.020,1225.0,2000.0,100.0,100.0,71.0,53.0,590,48,8.0,0,82.0,26.0,2.180,11.969,5.938,58.000,0,0,29,3,0.000,0.682,0,80.000,58.500,
20.2.2017,17:56:49.676,7754,10983,41.3,6124,10181,37.5,0.0,1.091,1.092,1.090,1.089,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,59,59,48,49,41,41,52,51,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,58,51.269,47.085,3.162,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.104,5.040,3.408,3.360,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,980,1252,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.3,0.3,0.000,0.217,4116,553,0.0,0.1,0.1,0.000,0.027,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.050,2200,91.266,95.829,114.688,1160.0,2000.0,99.0,100.0,78.0,53.0,590,48,8.0,0,82.0,26.0,2.180,11.938,6.719,58.000,0,0,29,3,0.094,0.000,0,77.500,58.000,
20.2.2017,17:56:50.103,7756,10981,41.3,6124,10181,37.5,0.0,1.102,1.089,1.101,1.090,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,52,61,50,49,48,39,50,51,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,57,52.882,48.708,3.269,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.104,5.080,3.408,3.344,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.184,971,1252,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2203,88.172,93.132,114.141,1160.0,2000.0,99.0,100.0,78.0,53.0,590,48,8.0,0,82.0,26.0,1.055,11.938,6.719,92.250,0,0,29,3,0.000,0.682,0,77.500,58.000,
20.2.2017,17:56:50.537,7756,10981,41.3,6124,10181,37.5,0.0,1.090,1.090,1.091,1.092,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,59,61,47,49,41,39,53,51,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,62,58,53.331,49.104,3.269,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.104,5.040,3.408,3.360,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,971,1252,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.009,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2195,97.453,102.935,114.555,1160.0,2000.0,100.0,100.0,75.0,53.0,590,48,8.0,0,82.0,26.0,1.055,11.938,6.906,55.000,0,0,29,3,0.000,0.000,0,77.500,58.000,
20.2.2017,17:56:51.035,7760,10977,41.4,6124,10181,37.5,0.0,1.121,1.094,1.113,1.090,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,60,58,48,49,40,42,52,51,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,62,58,53.057,48.846,3.270,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,59,1.104,5.040,3.408,3.344,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,971,1252,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,4.9,4.9,0.000,0.074,4116,553,0.0,0.1,0.1,0.000,0.008,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2195,80.438,84.962,114.852,1160.0,2000.0,99.0,100.0,75.0,53.0,590,48,8.0,0,82.0,26.0,1.180,11.938,6.906,59.500,0,0,29,3,1.348,1.861,0,77.500,-6.000,
20.2.2017,17:56:51.471,7760,10977,41.4,6124,10181,37.5,0.0,1.133,1.091,1.096,1.089,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,58,49,49,43,42,51,51,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,57,53.024,48.757,3.267,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,59,1.104,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,978,1267,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2190,91.266,96.399,113.961,1160.0,2000.0,100.0,100.0,79.0,53.0,590,48,8.0,0,82.0,26.0,1.055,11.938,6.906,59.500,0,0,29,3,0.000,0.000,0,77.500,61.000,
20.2.2017,17:56:51.968,7760,10977,41.4,6124,10181,37.5,0.0,1.095,1.092,1.090,1.091,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,61,49,49,47,39,51,51,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,57,52.630,48.467,3.282,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,59,1.104,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.160,0.184,981,1267,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.1,0.1,0.000,0.262,4116,553,0.0,0.1,0.1,0.000,0.024,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.056,2191,92.812,98.033,114.957,1160.0,2000.0,100.0,100.0,79.0,53.0,590,48,8.0,0,82.0,26.0,1.025,11.938,6.094,59.500,0,0,29,3,0.396,0.701,0,75.250,60.063,
20.2.2017,17:56:52.423,7760,10977,41.4,6124,10181,37.5,0.0,1.094,1.101,1.091,1.090,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,59,48,49,42,41,52,51,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,58,53.210,49.005,3.287,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,58,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.168,0.184,981,1248,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.2,0.2,0.000,0.051,4116,553,0.0,0.1,0.1,0.000,0.017,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.056,2204,94.359,99.667,114.563,1160.0,2000.0,100.0,100.0,73.0,53.0,590,48,8.0,0,82.0,26.0,1.025,11.938,7.109,59.500,0,0,29,3,0.000,0.000,0,77.500,60.063,
20.2.2017,17:56:52.844,7760,10977,41.4,6124,10181,37.5,0.0,1.084,1.103,1.094,1.122,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,56,59,47,49,44,41,53,51,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,58,53.196,48.892,3.255,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,58,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.160,0.184,976,1266,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.009,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.056,2199,86.625,91.498,114.305,1160.0,2000.0,99.0,100.0,74.0,53.0,590,48,8.0,0,82.0,26.0,3.929,11.938,7.109,55.000,0,0,29,3,0.000,0.000,0,78.625,59.063,
20.2.2017,17:56:53.276,7760,10977,41.4,6124,10181,37.5,0.0,1.088,1.101,1.093,1.095,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,61,50,49,43,39,50,51,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,60,58,53.117,48.920,3.247,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,58,1.120,5.040,3.408,3.344,11.712,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,976,1266,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.056,2195,86.625,91.498,114.551,1160.0,2000.0,100.0,98.9,61.0,53.0,590,48,8.0,0,82.0,26.0,3.929,11.938,6.250,55.000,0,0,29,3,0.000,0.680,0,78.625,59.063,
20.2.2017,17:56:53.732,7757,10980,41.3,6124,10181,37.5,0.0,1.097,1.093,1.096,1.093,3295.2,3295.2,3295.2,3295.2,99.9,3295.2,998.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,60,48,49,47,40,52,51,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,62,58,53.289,49.083,3.271,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,63,58,1.120,5.040,3.408,3.360,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,993,1273,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.1,0.1,0.000,0.018,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.050,2208,91.266,95.829,113.984,1160.0,2000.0,100.0,100.0,80.0,53.0,590,48,8.0,0,82.0,26.0,1.124,11.906,-6.000,64.500,0,0,29,3,0.000,0.000,0,78.625,65.125,
20.2.2017,17:56:54.165,7756,10981,41.3,6124,10181,37.5,0.0,1.095,1.092,1.092,1.091,3288.7,3288.7,3288.7,3288.7,99.7,3288.7,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,59,61,46,49,41,39,54,51,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,60,58,53.100,48.908,3.273,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.120,5.040,3.408,3.360,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.160,0.184,993,1273,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.025,2199,81.984,84.034,114.367,1077.0,2000.0,99.0,100.0,64.0,53.0,590,48,8.0,0,82.0,26.0,1.025,11.906,6.719,54.000,0,0,29,3,0.000,0.706,0,78.250,58.500,
20.2.2017,17:56:54.597,7756,10981,41.3,6124,10181,37.5,0.0,1.105,1.103,1.092,1.092,3287.9,3287.9,3287.9,3287.9,99.6,3287.9,996.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,55,59,47,48,45,41,53,52,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,58,53.119,48.879,3.261,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,58,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,969,1241,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.009,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.056,2200,94.359,99.667,114.016,1160.0,2000.0,100.0,100.0,77.0,53.0,590,48,8.0,0,82.0,26.0,1.025,13.969,6.594,56.500,0,0,29,3,0.000,0.000,0,82.125,58.500,
20.2.2017,17:56:55.107,7756,10981,41.3,6124,10181,37.5,0.0,1.098,1.104,1.104,1.091,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,57,49,49,47,43,51,51,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,58,53.076,48.916,3.232,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,57,1.120,5.040,3.408,3.344,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,969,1241,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.1,0.1,0.000,0.008,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2208,86.625,91.498,114.773,1160.0,2000.0,96.0,100.0,68.0,53.0,590,48,8.0,0,82.0,26.0,1.180,11.938,6.844,56.000,0,0,29,3,0.000,0.816,0,76.750,59.563,
20.2.2017,17:56:55.543,7756,10981,41.3,6124,10181,37.5,0.0,1.089,1.096,1.102,1.095,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,56,58,47,49,44,42,53,51,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,62,58,53.133,48.853,3.256,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,57,1.104,5.040,3.408,3.360,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.168,0.184,971,1266,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,80,1.056,2203,94.359,99.667,114.203,1160.0,2000.0,100.0,100.0,75.0,53.0,590,48,8.0,0,82.0,26.0,1.122,-0.130,6.844,56.000,0,0,29,3,0.174,0.000,0,81.625,61.000,
20.2.2017,17:56:55.974,7756,10981,41.3,6124,10181,37.5,0.0,1.090,1.091,1.104,1.090,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,61,48,50,47,39,52,50,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,62,58,53.031,48.819,3.302,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,39,102,99,96,107,62,57,1.104,5.040,3.408,3.344,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.184,0.160,0.184,971,1266,33,33,No,No,55,100.0,No,No,2599,5272,38,No,No,0.0,0.0,0.0,0.000,0.000,4116,553,0.0,0.0,0.0,0.000,0.000,921,10,0.0,0.0,0.0,0.000,0.000,0,0,79,1.188,2195,112.922,134.095,114.434,1285.0,2000.0,100.0,100.0,80.0,53.0,590,48,8.0,0,82.0,26.0,1.122,11.875,9.344,71.500,0,0,29,3,0.000,0.707,0,104.625,-22.000,
