Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","GPU VRM Power Out (POUT) [W]","GPU VRM Power In (PIN) [W]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
20.2.2017,17:31:48.832,10954,7783,58.4,5761,10544,35.3,0.0,1.142,1.141,1.090,1.140,3490.6,3390.9,3390.9,3291.1,99.7,3490.6,997.3,43.7,46.8,25.0,46.8,46.8,40.6,100.0,35,34,34,33,35,37,38,33,35,63,62,67,65,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,36,41,19.242,15.627,1.580,42.0,27.9,23.8,48.9,2.4,5.4,6.5,0.0,39.0,55.6,56.6,16.3,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,109,106,103,114,43,42,1.120,5.120,3.408,3.376,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,746,917,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.0,0.0,0.0,0.000,0.000,2977,356,0.0,0.0,0.0,0.000,0.000,9489,1,0.0,0.0,0.0,0.000,0.000,0,0,58,1.219,1294,20.109,24.508,48.223,1338.0,2000.0,100.0,12.3,1.0,36.0,3658,305,8.0,0,61.0,26.0,1.220,12.094,1.344,14.000,16.438,17.000,0,0,39,2,152.865,4.223,0,
20.2.2017,17:31:49.265,10943,7794,58.4,5763,10542,35.3,0.0,1.138,1.145,1.141,1.139,3291.9,3391.7,3291.9,3291.9,99.8,3391.7,997.6,21.4,25.0,14.2,28.5,28.5,22.3,100.0,33,34,33,33,34,34,37,32,32,66,63,68,68,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,36,41,17.335,13.762,1.425,30.8,26.2,25.5,32.3,9.3,18.4,4.8,6.4,35.2,41.0,49.8,48.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,43,42,0.960,5.120,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,734,917,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.1,0.5,0.6,0.018,0.369,2977,356,69.1,0.0,69.1,0.987,0.000,9489,1,0.0,0.0,0.0,0.000,0.000,0,0,58,1.219,1288,26.297,32.049,47.863,1338.0,2000.0,100.0,11.2,0.0,36.0,3658,305,8.0,0,61.0,26.0,1.220,12.094,1.344,13.000,20.063,28.250,0,0,39,2,77.615,4.414,0,
20.2.2017,17:31:49.712,10943,7794,58.4,5763,10542,35.3,0.0,1.100,1.135,1.115,1.134,3392.5,3292.7,3292.7,3392.5,99.8,3392.5,997.8,42.8,46.4,35.7,39.2,46.4,41.0,100.0,34,33,33,34,34,35,38,32,32,65,62,68,68,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,41,19.622,16.081,1.361,33.0,36.3,31.0,36.4,6.0,9.8,8.3,12.2,12.4,18.0,34.9,30.8,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,43,42,1.088,5.080,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,734,909,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.1,0.3,0.4,0.018,0.640,2977,356,74.3,77.6,100.0,1.825,0.046,9490,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1282,20.109,24.508,47.660,1338.0,2000.0,100.0,10.6,2.0,36.0,3658,305,8.0,0,61.0,26.0,1.219,12.094,1.344,13.500,16.438,16.250,0,0,39,2,153.920,5.942,0,
20.2.2017,17:31:50.205,10939,7798,58.3,5764,10542,35.3,0.0,1.153,1.149,1.170,1.125,3390.9,3291.1,3291.1,3291.1,99.7,3390.9,997.3,25.0,46.4,25.0,32.1,46.4,32.1,100.0,34,33,33,33,34,37,38,33,29,63,62,67,71,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,41,19.515,15.948,1.389,33.2,32.9,31.8,35.4,4.1,6.4,9.4,5.6,19.3,36.0,33.2,17.6,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,43,42,1.072,5.120,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,734,909,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.0,0.7,0.7,0.008,0.276,2977,356,100.0,0.1,100.0,2.190,0.008,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1281,20.109,24.508,47.594,1338.0,2000.0,100.0,11.6,14.0,36.0,3658,305,8.0,0,61.0,26.0,1.219,12.094,2.531,73.500,19.469,-0.672,0,0,39,2,134.389,5.508,0,
20.2.2017,17:31:50.664,10979,7758,58.5,5779,10526,35.4,0.0,0.784,0.804,0.786,0.787,1495.6,1495.6,1495.6,1495.6,99.7,1495.6,997.1,46.8,31.2,21.8,40.6,46.8,35.1,100.0,15,15,15,15,15,35,37,31,30,65,63,69,70,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,37,41,18.215,14.627,1.463,40.1,32.5,31.1,41.9,6.4,5.8,3.5,2.7,19.6,43.9,50.6,43.2,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,109,106,103,114,43,42,1.088,5.080,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,751,918,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.0,0.1,0.1,0.000,0.162,2977,356,6.1,0.0,6.1,0.218,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1279,20.109,24.508,47.270,1338.0,2000.0,100.0,11.3,1.0,36.0,3658,305,8.0,0,61.0,26.0,1.219,12.063,2.531,14.000,19.469,17.000,0,0,39,2,75.006,1.513,0,
20.2.2017,17:31:51.162,10980,7757,58.5,5780,10525,35.4,0.0,1.095,1.137,1.179,1.122,3390.9,3390.9,3291.1,3291.1,99.7,3390.9,997.3,41.3,24.1,20.6,37.9,41.3,31.0,100.0,34,34,33,33,34,35,37,32,28,65,63,68,72,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,38,41,13.664,10.113,1.352,31.9,32.4,25.3,39.8,22.5,2.2,4.6,10.7,29.7,53.0,55.6,37.8,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,0.976,5.120,3.408,3.376,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,742,918,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.3,0.4,0.8,0.064,0.678,2978,357,0.0,0.1,0.1,0.000,0.008,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1278,20.109,24.508,47.469,1338.0,2000.0,100.0,11.4,0.0,36.0,3658,305,8.0,0,61.0,26.0,1.216,12.094,2.531,14.000,16.438,17.000,0,0,39,2,134.389,5.418,0,
20.2.2017,17:31:51.594,10979,7758,58.5,5779,10526,35.4,0.0,1.151,1.136,1.085,1.120,3390.0,3390.0,3390.0,3390.0,99.7,3489.7,997.1,25.0,28.1,21.8,28.1,28.1,25.8,100.0,34,34,34,34,35,36,37,33,31,64,63,67,69,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,41,17.016,13.455,1.325,29.1,28.2,24.8,29.9,27.8,13.8,8.6,2.3,27.7,42.7,52.6,53.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,41,1.008,5.120,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,742,911,34,34,No,No,47,100.0,No,No,2599,5268,35,No,No,0.0,3.1,3.1,0.000,0.435,2978,357,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1277,20.109,24.508,47.664,1338.0,2000.0,100.0,11.3,35.0,36.0,3658,305,8.0,0,61.0,26.0,1.219,12.094,0.294,13.500,15.844,17.000,0,0,39,2,76.243,3.944,0,
20.2.2017,17:31:52.028,10980,7757,58.5,5779,10526,35.4,0.0,1.146,1.140,1.146,1.155,3390.9,3490.6,3390.9,3390.9,99.7,3490.6,997.3,21.4,35.7,28.5,21.4,35.7,26.8,100.0,34,35,34,34,35,35,38,33,31,65,62,67,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,37,40,16.308,12.751,1.320,27.9,24.7,23.4,28.3,29.8,24.9,11.4,5.5,23.9,34.0,50.7,51.6,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,41,1.072,5.120,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,736,911,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.5,0.6,0.028,0.255,2978,357,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1276,20.109,24.508,47.707,1338.0,2000.0,100.0,11.1,0.0,36.0,3658,305,8.0,0,61.0,26.0,1.216,12.063,1.594,13.500,32.000,17.000,0,0,39,2,153.521,6.386,0,
20.2.2017,17:31:52.461,10980,7757,58.6,5780,10525,35.4,0.0,1.141,1.124,1.146,1.068,3290.3,3290.3,3390.0,3390.0,99.7,3390.0,997.1,25.0,21.4,17.8,32.1,32.1,24.1,100.0,33,33,34,34,34,35,36,33,32,65,64,67,68,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,40,13.974,10.460,1.303,30.0,36.2,28.4,35.1,11.5,5.7,22.0,7.3,42.2,41.2,37.3,47.2,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,41,1.120,5.080,3.408,3.376,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,736,916,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.2,3.5,3.7,0.037,0.938,2978,357,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1263,20.109,24.508,48.039,1338.0,2000.0,100.0,11.3,15.0,36.0,3658,305,8.0,0,61.0,26.0,1.219,12.094,1.594,13.000,32.000,17.000,0,0,39,2,110.622,6.007,0,
20.2.2017,17:31:52.904,10980,7757,58.5,5780,10526,35.4,0.0,1.115,1.117,1.130,1.122,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,10.7,28.5,14.2,28.5,28.5,20.5,100.0,33,33,33,33,33,34,37,31,30,66,63,69,70,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,40,13.289,9.738,1.314,26.5,29.6,23.5,34.9,38.5,16.0,10.6,4.7,20.8,40.2,53.2,48.6,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,42,0.992,5.080,3.408,3.360,12.096,0.168,0.832,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,736,916,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.2,0.5,0.7,0.055,0.433,2978,358,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1250,20.109,24.508,47.555,1338.0,2000.0,100.0,11.7,0.0,36.0,3658,305,8.0,0,61.0,26.0,1.220,12.094,1.344,13.000,28.531,17.000,0,0,39,2,120.882,5.368,0,
20.2.2017,17:31:53.346,10979,7758,58.5,5779,10526,35.4,0.0,1.101,1.122,1.112,1.143,3291.1,3390.9,3390.9,3390.9,99.7,3390.9,997.3,17.8,28.5,25.0,21.4,28.5,23.2,100.0,33,34,34,34,34,35,38,32,33,65,62,68,67,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,41,15.615,12.060,1.308,22.5,25.3,19.3,25.2,40.9,11.4,14.8,6.3,18.8,46.3,51.4,56.2,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,1.088,5.120,3.408,3.360,12.096,0.168,0.832,3.392,3.216,0.984,0.160,0.144,0.152,0.136,0.144,739,914,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.6,0.6,0.018,0.461,2978,358,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1243,20.109,24.508,47.082,1338.0,2000.0,100.0,11.5,0.0,36.0,3658,305,8.0,0,61.0,26.0,1.220,12.094,1.531,14.000,16.438,17.000,0,0,39,2,153.761,5.531,0,
20.2.2017,17:31:53.857,10980,7757,58.5,5780,10526,35.4,0.0,0.788,0.795,0.792,0.775,1297.1,1297.1,1297.1,1297.1,99.8,1297.1,997.8,25.0,25.0,10.7,39.2,39.2,25.0,100.0,13,13,13,13,13,34,35,29,29,66,65,71,71,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,36,40,13.769,10.198,1.285,27.2,29.0,24.5,39.3,8.0,11.0,11.4,0.1,45.5,47.4,51.9,40.2,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,0.752,5.120,3.408,3.376,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,739,914,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.5,0.7,1.3,0.018,0.969,2978,358,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1238,71.156,86.722,47.863,1338.0,2000.0,100.0,11.1,0.0,36.0,3658,305,8.0,0,60.0,26.0,1.219,12.094,1.344,13.000,16.438,16.250,0,0,39,2,109.436,5.285,0,
20.2.2017,17:31:54.327,10984,7753,58.6,5779,10526,35.4,0.0,0.914,0.921,0.945,0.920,2594.9,2594.9,2594.9,2594.9,99.8,2594.9,998.1,45.4,27.2,24.2,27.2,45.4,31.0,100.0,26,26,26,26,26,34,37,30,31,66,63,70,69,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,36,40,13.317,9.782,1.344,35.1,32.8,30.9,38.7,26.5,5.4,4.8,3.5,25.1,48.5,53.2,48.1,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,41,0.928,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,745,910,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.5,0.6,0.015,0.361,2978,358,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1234,20.109,24.508,47.398,1338.0,2000.0,100.0,10.6,1.0,36.0,3658,305,8.0,0,60.0,26.0,1.218,0.002,-124.500,15.500,17.656,17.000,0,0,39,2,96.273,5.014,0,
20.2.2017,17:31:54.761,10979,7758,58.5,5780,10525,35.4,0.0,0.797,0.798,0.801,0.783,1595.3,1595.3,1595.3,1595.3,99.7,1595.3,997.1,33.3,26.6,40.0,20.0,40.0,30.0,100.0,16,16,16,16,16,33,37,29,30,67,63,71,70,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,36,40,13.933,10.372,1.289,27.8,28.5,22.9,31.5,18.3,9.0,17.1,2.8,37.3,51.2,46.7,54.5,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,41,0.992,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,745,910,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.2,0.6,0.8,0.066,0.274,2978,358,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1230,20.109,24.508,47.602,1338.0,2000.0,100.0,11.6,0.0,36.0,3658,305,8.0,0,60.0,26.0,1.215,12.063,1.625,14.000,16.438,17.000,0,0,39,2,153.640,3.698,0,
20.2.2017,17:31:55.258,10979,7758,58.5,5780,10526,35.4,0.0,1.133,1.105,1.170,1.117,3491.5,3491.5,3291.9,3391.7,99.8,3491.5,997.6,35.7,42.8,35.7,57.1,57.1,42.8,100.0,35,35,33,34,35,35,37,32,30,65,63,68,70,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,38,40,16.753,13.212,1.379,30.5,37.8,34.9,37.6,25.9,4.7,19.7,3.5,26.4,45.2,31.3,45.2,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,43,1.024,5.080,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,740,914,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.6,0.6,0.000,0.849,2978,359,0.0,0.2,0.2,0.000,0.041,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1228,20.109,24.508,47.902,1338.0,2000.0,100.0,11.4,4.0,36.0,3658,305,8.0,0,60.0,26.0,1.219,12.094,1.625,13.000,16.438,19.219,0,0,40,2,138.642,4.967,0,
20.2.2017,17:31:55.721,10979,7758,58.5,5780,10525,35.4,0.0,1.160,1.112,1.147,1.107,3390.0,3390.0,3290.3,3390.0,99.7,3489.7,997.1,22.5,35.4,32.2,25.8,35.4,29.0,100.0,34,34,33,34,35,34,38,33,32,66,62,67,68,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,41,17.656,14.104,1.355,21.9,37.4,24.0,34.8,31.5,8.7,16.1,10.2,32.3,26.7,44.2,41.7,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,43,43,1.120,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,743,914,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.7,0.7,0.000,0.458,2978,359,0.0,0.1,0.1,0.000,0.008,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1227,20.109,24.508,47.996,1338.0,2000.0,100.0,11.0,13.0,36.0,3658,305,8.0,0,60.0,26.0,1.219,12.094,1.344,13.000,17.063,17.000,0,0,40,2,71.942,4.486,0,
20.2.2017,17:31:56.162,10983,7754,58.6,5780,10525,35.4,0.0,1.117,1.121,1.126,1.126,3290.3,3390.0,3390.0,3390.0,99.7,3290.3,997.1,40.0,33.3,33.3,46.6,46.6,38.3,100.0,33,34,34,34,33,35,39,32,33,65,61,68,67,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,38,40,12.444,8.892,1.349,33.6,32.8,35.7,48.0,12.0,21.7,5.2,2.0,39.9,32.8,46.1,38.2,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,43,1.104,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,743,910,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.9,0.9,0.009,0.970,2978,359,0.0,0.1,0.1,0.000,0.018,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1226,20.109,24.508,47.863,1338.0,2000.0,100.0,10.8,1.0,36.0,3658,305,8.0,0,60.0,26.0,1.220,12.094,2.469,19.000,17.063,17.000,0,0,40,2,153.381,6.185,0,
